Transaction_ID,Registration_ID,Amount_Paid_GHS,Payment_Timestamp,Payment_Channel
TXN-00007639,AS-1531-25,333.3,2024-12-15 16:04:48,e-Levy Portal
TXN-00003821,GX-8963-15,285.46,2025-08-27 08:29:36,Bank Branch
TXN-00037675,GN-3293-24,584.95,2023-06-30 17:18:22,Bank Branch
TXN-00044208,NR-2404-21,302.95,2025-05-12 10:52:41,Bank Branch
TXN-00019245,GS-6818-20,322.96,2024-07-20 22:33:06,MTN MoMo
TXN-00003613,UW-5633-22,522.12,2022-11-26 23:09:18,Telecel Cash
TXN-00048679,ORPHAN-98796-XX,424.94,2024-05-30 09:45:53,MTN MoMo
TXN-00013581,GB-2481-20,256.33,2025-12-11 20:43:34,Telecel Cash
TXN-00044121,GX-1529-25,410.95,2024-12-21 18:55:32,AT Money
TXN-00035422,GX-4396-22,396.76,2025-06-22 18:03:13,Bank Branch
TXN-00003758,ORPHAN-97553-XX,286.39,2024-08-04 22:56:21,AT Money
TXN-00036572,VR-4107-22,251.92,2020-09-22 15:41:56,Bank Branch
TXN-00037829,GB-0416-25,549.18,2024-06-21 22:51:26,e-Levy Portal
TXN-00034304,GS-6982-22,255.7,2021-05-18 11:08:54,Bank Branch
TXN-00045965,GE-9455-15,349.28,2025-11-11 21:28:13,Telecel Cash
TXN-00025393,GS-2140-22,439.01,2020-10-30 01:17:03,Bank Branch
TXN-00033713,WR-6210-17,266.24,2020-02-02 17:39:17,Bank Branch
TXN-00013401,UW-2413-21,345.9,2020-08-09 06:14:56,Telecel Cash
TXN-00041661,UE-0619-17,346.74,2020-06-07 19:23:15,AT Money
TXN-00010894,ORPHAN-99588-XX,643.72,2025-04-14 22:15:35,AT Money
TXN-00001464,UE-9575-25,611.03,2025-10-16 11:42:59,Bank Branch
TXN-00022280,GE-7839-22,279.24,2021-08-13 11:06:28,Telecel Cash
TXN-00024307,ER-2294-16,377.67,2020-11-25 19:07:30,MTN MoMo
TXN-00031491,UW-3349-19,355.17,2024-12-19 16:53:13,AT Money
TXN-00000388,GA-9931-22,317.39,2023-11-05 22:08:26,Telecel Cash
TXN-00016144,UE-8797-16,132.95,2024-03-31 10:51:47,MTN MoMo
TXN-00048315,GW-9680-19,0.0,2022-03-25 15:16:42,Bank Branch
TXN-00032628,GW-2008-20,220.34,2025-09-03 01:54:29,MTN MoMo
TXN-00021280,GW-4991-17,424.08,2025-06-19 09:39:41,Telecel Cash
TXN-00035824,UW-4060-24,355.42,2024-11-11 18:35:45,AT Money
TXN-00038263,BA-7823-25,536.15,2024-05-15 12:59:44,e-Levy Portal
TXN-00036496,ORPHAN-92419-XX,581.92,2022-11-21 12:08:27,MTN MoMo
TXN-00006099,GW-7772-19,117.68,2020-11-06 14:29:20,e-Levy Portal
TXN-00026394,GT-4778-21,518.25,2025-12-14 22:09:50,MTN MoMo
TXN-00005125,GB-5751-21,552.38,2021-09-07 01:16:59,MTN MoMo
TXN-00032498,GC-6737-24,762.18,2025-12-28 11:14:10,MTN MoMo
TXN-00033863,UE-1581-22,480.06,2025-03-04 20:43:41,MTN MoMo
TXN-00028639,GC-0112-21,183.22,2025-04-11 08:33:30,Bank Branch
TXN-00030231,CR-0582-22,289.7,2020-04-04 15:04:25,e-Levy Portal
TXN-00038856,ORPHAN-95166-XX,641.18,2022-01-07 13:35:51,e-Levy Portal
TXN-00012389,GB-6237-25,534.28,2021-12-20 02:19:02,AT Money
TXN-00016587,GB-1875-21,61.82,2020-08-07 21:41:42,MTN MoMo
TXN-00032231,GS-4799-15,259.5,2024-09-18 02:06:43,Bank Branch
TXN-00014453,ORPHAN-93481-XX,-273.86,2022-06-07 05:44:57,e-Levy Portal
TXN-00016672,GW-0071-19,373.65,2023-05-23 08:16:01,e-Levy Portal
TXN-00021615,GE-8353-24,337.98,2020-11-08 15:38:10,e-Levy Portal
TXN-00021051,VR-9499-21,123.79,2024-05-21 01:56:16,Telecel Cash
TXN-00041883,NR-1664-24,325.95,2022-01-11 15:03:57,MTN MoMo
TXN-00002760,BA-5920-19,208.62,2025-09-06 07:27:28,MTN MoMo
TXN-00049392,ER-2825-16,255.5,2025-09-29 19:00:12,e-Levy Portal
TXN-00043811,WR-5713-17,310.08,2022-06-23 23:34:49,MTN MoMo
TXN-00024286,BA-6915-23,482.11,2025-07-27 19:45:45,MTN MoMo
TXN-00035942,ORPHAN-93219-XX,298.88,2021-08-08 19:47:59,MTN MoMo
TXN-00019030,VR-6753-21,304.25,2023-06-14 13:01:21,Bank Branch
TXN-00016363,AS-4536-20,496.02,2021-12-29 00:17:34,e-Levy Portal
TXN-00021405,ORPHAN-92542-XX,50.0,2024-06-17 23:35:51,Telecel Cash
TXN-00004570,GC-2558-22,348.45,2024-02-05 11:59:18,e-Levy Portal
TXN-00021368,GN-9852-24,284.08,2024-04-23 12:51:34,e-Levy Portal
TXN-00032771,ORPHAN-96199-XX,194.76,2024-05-22 06:48:32,e-Levy Portal
TXN-00027990,GW-0289-21,293.19,2025-05-08 15:34:45,Bank Branch
TXN-00046257,NR-8644-18,463.44,2025-02-25 02:31:59,Telecel Cash
TXN-00035012,ER-8522-15,165.36,2021-06-08 18:51:00,e-Levy Portal
TXN-00034784,GT-2409-19,0.0,2021-06-17 09:10:30,MTN MoMo
TXN-00022613,GE-1520-24,441.88,2022-11-17 11:50:04,Bank Branch
TXN-00046801,CR-5676-15,267.42,2021-01-19 18:56:03,Telecel Cash
TXN-00006788,GT-3629-23,485.81,2024-07-11 10:52:17,Telecel Cash
TXN-00007786,WR-6596-22,526.76,2020-05-03 00:07:10,Bank Branch
TXN-00017685,VR-2812-25,509.66,2023-02-22 05:10:09,e-Levy Portal
TXN-00015269,CR-7293-24,418.11,2025-11-07 02:24:59,MTN MoMo
TXN-00034409,ER-6783-15,201.57,2023-04-05 17:54:32,MTN MoMo
TXN-00032810,UE-4053-25,457.24,2021-10-02 21:16:44,e-Levy Portal
TXN-00027507,VR-9829-19,465.86,2022-12-18 22:37:14,Bank Branch
TXN-00041522,GX-2906-18,383.44,2025-05-11 09:30:24,e-Levy Portal
TXN-00010838,GR-7083-20,336.82,2023-02-04 22:55:42,MTN MoMo
TXN-00049595,GX-3491-19,133.07,2023-05-13 14:42:29,e-Levy Portal
TXN-00026732,WR-0573-21,352.12,2023-02-16 09:08:25,Bank Branch
TXN-00043562,GX-4517-17,310.91,2022-03-28 00:05:24,Telecel Cash
TXN-00001934,ER-1309-20,414.08,2020-05-03 22:14:35,e-Levy Portal
TXN-00042568,GS-5400-15,329.22,2022-01-14 23:50:35,Telecel Cash
TXN-00001309,WR-7413-24,245.52,2020-08-16 09:16:36,AT Money
TXN-00046184,ER-2586-25,510.86,2023-02-05 21:58:50,Telecel Cash
TXN-00031655,GW-6195-15,441.39,2023-03-11 09:08:50,AT Money
TXN-00023222,GE-0784-24,534.71,2020-03-15 07:35:08,MTN MoMo
TXN-00020042,UE-2933-25,613.83,2023-02-06 10:42:03,MTN MoMo
TXN-00004112,GT-2679-22,443.13,2023-07-28 16:41:39,e-Levy Portal
TXN-00030707,GX-0672-24,50.0,2021-07-20 09:03:25,e-Levy Portal
TXN-00005914,GC-2132-23,374.73,2022-05-18 03:28:44,e-Levy Portal
TXN-00018383,GA-2307-17,207.28,2023-10-17 01:03:56,MTN MoMo
TXN-00045136,NR-6545-21,402.97,2021-01-17 17:38:15,Bank Branch
TXN-00000869,GR-4366-25,290.78,2024-12-02 21:44:10,Bank Branch
TXN-00038133,GS-1897-23,215.46,2021-06-24 04:17:08,MTN MoMo
TXN-00045429,GB-6891-25,325.7,2025-04-05 06:17:37,Telecel Cash
TXN-00018707,ER-5496-23,379.66,2023-09-26 13:11:31,Bank Branch
TXN-00018499,ORPHAN-91226-XX,598.34,2025-11-17 17:05:13,AT Money
TXN-00042133,VR-5884-25,446.2,2025-02-01 14:17:46,MTN MoMo
TXN-00038955,GT-1961-19,528.18,2023-04-24 19:56:23,Bank Branch
TXN-00030805,GE-5382-22,325.78,2024-05-23 12:18:36,e-Levy Portal
TXN-00049072,GC-2850-17,50.0,2024-05-25 23:07:00,MTN MoMo
TXN-00004928,ORPHAN-96730-XX,50.0,2025-07-16 19:23:35,MTN MoMo
TXN-00024404,GT-3880-23,288.64,2021-01-24 10:17:32,e-Levy Portal
TXN-00045097,VR-8564-18,375.02,2024-12-19 11:18:08,MTN MoMo
TXN-00029991,AS-5073-17,431.19,2022-11-28 00:15:41,MTN MoMo
TXN-00040114,ORPHAN-98460-XX,50.0,2025-03-06 06:18:10,Bank Branch
TXN-00032540,GR-9197-23,201.36,2020-02-26 16:53:07,e-Levy Portal
TXN-00007313,UW-6786-25,296.63,2024-11-28 02:52:36,MTN MoMo
TXN-00026154,GX-1176-20,519.73,2021-06-20 22:45:04,Bank Branch
TXN-00037552,GB-7600-24,436.48,2025-07-08 07:46:48,MTN MoMo
TXN-00045724,ORPHAN-96165-XX,193.91,2025-08-11 17:30:27,MTN MoMo
TXN-00023689,GN-6171-19,50.0,2025-12-13 23:13:15,Bank Branch
TXN-00042561,ORPHAN-94412-XX,360.88,2023-04-21 03:15:44,MTN MoMo
TXN-00004021,GE-3387-15,471.57,2024-03-16 21:01:52,e-Levy Portal
TXN-00022550,GC-1182-15,-377.71,2023-07-26 04:27:14,Telecel Cash
TXN-00023679,GN-2569-18,191.8,2024-12-09 05:17:50,e-Levy Portal
TXN-00015662,WR-8404-24,475.36,2025-08-06 03:05:20,MTN MoMo
TXN-00016928,GE-7780-20,472.7,2023-08-29 15:08:19,Telecel Cash
TXN-00021856,GE-3015-24,0.0,2021-03-16 14:32:20,Bank Branch
TXN-00027606,GR-3075-16,505.08,2020-03-26 23:50:28,Telecel Cash
TXN-00020516,GN-4982-17,297.77,2023-08-08 10:08:57,MTN MoMo
TXN-00006456,UE-1778-19,235.49,2025-04-18 07:22:57,MTN MoMo
TXN-00041032,GT-1317-19,383.89,2023-09-30 21:39:53,MTN MoMo
TXN-00042923,UE-8245-15,428.26,2024-03-01 22:56:10,MTN MoMo
TXN-00011944,GC-7488-19,484.74,2025-04-16 04:00:18,MTN MoMo
TXN-00049450,GW-5563-25,404.75,2024-04-03 21:12:18,MTN MoMo
TXN-00034777,GW-2236-21,190.05,2024-11-07 11:44:36,MTN MoMo
TXN-00042166,VR-5034-17,476.5,2020-01-04 22:32:59,MTN MoMo
TXN-00021482,GB-8871-25,234.51,2023-09-10 07:19:02,Telecel Cash
TXN-00005939,BA-5960-16,280.33,2022-12-29 03:07:43,e-Levy Portal
TXN-00033184,GX-5434-18,0.0,2024-11-03 01:50:44,Bank Branch
TXN-00034948,WR-8307-19,246.51,2025-02-13 23:08:12,e-Levy Portal
TXN-00006722,GB-2435-22,280.5,2022-11-10 04:50:50,MTN MoMo
TXN-00035317,GW-1222-25,581.38,2022-06-06 12:27:30,Bank Branch
TXN-00033160,ER-0976-22,627.39,2023-08-09 18:32:46,e-Levy Portal
TXN-00023643,GA-4160-16,430.49,2021-08-12 08:54:26,Telecel Cash
TXN-00047846,VR-7484-24,566.85,2021-10-16 00:38:17,Bank Branch
TXN-00017996,VR-7219-24,536.45,2021-09-30 18:13:17,e-Levy Portal
TXN-00034257,AS-1239-20,380.33,2023-05-14 21:17:21,e-Levy Portal
TXN-00039902,GC-7086-18,289.42,2022-03-05 10:36:24,MTN MoMo
TXN-00003750,BA-3785-16,416.56,2021-08-11 03:57:59,e-Levy Portal
TXN-00019938,BA-4021-21,505.39,2024-01-19 23:23:40,e-Levy Portal
TXN-00011028,GW-4425-21,50.0,2021-03-16 19:17:37,MTN MoMo
TXN-00010918,ORPHAN-91610-XX,534.18,2021-08-27 09:44:40,Bank Branch
TXN-00021138,GX-9864-22,250.47,2022-09-13 15:31:55,MTN MoMo
TXN-00010530,GW-3312-19,253.01,2025-08-19 08:51:50,Telecel Cash
TXN-00033434,GW-2094-17,214.21,2021-12-03 11:12:28,e-Levy Portal
TXN-00018096,GA-6064-22,353.68,2024-03-06 22:55:40,Bank Branch
TXN-00016138,BA-1171-17,378.3,2025-01-09 22:16:49,MTN MoMo
TXN-00016035,UW-1838-21,352.32,2020-05-24 20:54:14,e-Levy Portal
TXN-00024310,GS-1016-21,607.74,2021-04-24 07:54:07,Telecel Cash
TXN-00049969,UW-8707-15,239.27,2025-02-19 21:28:38,Bank Branch
TXN-00011072,GA-0661-20,389.79,2020-12-15 16:32:29,MTN MoMo
TXN-00034318,GA-0515-22,188.54,2021-11-18 01:15:56,MTN MoMo
TXN-00008895,GN-5483-15,547.58,2024-01-20 06:16:08,MTN MoMo
TXN-00001687,GN-1445-16,0.0,2022-05-12 16:30:12,MTN MoMo
TXN-00024665,CR-8825-23,578.88,2024-02-07 19:07:19,MTN MoMo
TXN-00044671,UW-0527-20,285.01,2024-12-27 10:29:35,Bank Branch
TXN-00034333,GW-9606-21,229.62,2020-07-25 21:25:17,AT Money
TXN-00006911,CR-3724-17,297.86,2021-12-17 10:28:43,Bank Branch
TXN-00021115,ER-0583-24,540.87,2020-07-22 21:23:49,MTN MoMo
TXN-00003285,CR-1573-15,163.61,2025-03-29 21:24:46,AT Money
TXN-00041794,GS-8791-17,372.79,2021-07-07 11:16:47,MTN MoMo
TXN-00029096,AS-6245-18,322.34,2021-05-06 07:31:17,AT Money
TXN-00038461,GC-9238-22,333.63,2021-08-09 20:15:30,AT Money
TXN-00038816,GC-6759-19,337.95,2025-04-01 06:45:19,Telecel Cash
TXN-00003212,ER-5415-18,217.82,2020-01-26 00:14:23,Bank Branch
TXN-00023673,GT-2222-23,549.55,2023-02-12 20:51:48,Telecel Cash
TXN-00013894,GW-0400-24,253.13,2022-03-22 00:47:58,Bank Branch
TXN-00018338,WR-4912-20,255.82,2022-06-22 00:51:44,Telecel Cash
TXN-00020996,GT-4900-19,647.29,2023-03-09 11:01:25,Telecel Cash
TXN-00037979,GA-6070-20,596.79,2024-04-10 11:09:02,MTN MoMo
TXN-00005641,GX-0247-18,567.34,2025-04-27 07:03:16,e-Levy Portal
TXN-00005966,AS-2980-18,357.43,2025-08-06 14:58:38,e-Levy Portal
TXN-00007300,CR-7995-21,353.59,2021-06-13 03:30:47,Bank Branch
TXN-00005702,VR-9983-19,540.8,2021-03-05 06:45:48,Telecel Cash
TXN-00031123,GW-2363-18,-452.7,2021-07-09 00:47:54,e-Levy Portal
TXN-00024888,GA-3522-23,539.79,2021-04-12 15:21:26,AT Money
TXN-00036616,UW-3995-15,355.9,2022-02-10 00:18:32,Telecel Cash
TXN-00045912,VR-1165-15,531.7,2023-10-20 05:36:09,MTN MoMo
TXN-00015895,VR-4550-22,522.96,2022-02-23 09:49:25,e-Levy Portal
TXN-00020219,AS-8959-23,141.23,2025-12-28 08:27:46,MTN MoMo
TXN-00042998,NR-4704-25,417.71,2022-09-23 09:48:30,e-Levy Portal
TXN-00027211,GW-8140-16,81.41,2023-02-19 08:10:07,MTN MoMo
TXN-00022877,GB-1551-19,296.75,2021-03-26 00:26:45,Bank Branch
TXN-00027973,ORPHAN-94920-XX,457.27,2022-06-20 22:15:46,Telecel Cash
TXN-00011331,ORPHAN-97178-XX,248.98,2025-07-14 17:09:00,e-Levy Portal
TXN-00005512,NR-4026-23,587.93,2025-08-02 15:48:01,MTN MoMo
TXN-00020468,GW-2231-18,196.23,2021-01-19 08:34:15,Bank Branch
TXN-00017899,GX-6505-24,132.05,2022-07-06 13:53:32,Telecel Cash
TXN-00014910,ORPHAN-96238-XX,482.82,2022-03-30 16:58:07,MTN MoMo
TXN-00022397,VR-6904-23,329.75,2025-01-28 19:37:09,MTN MoMo
TXN-00000496,GA-7284-25,323.54,2025-05-19 00:23:27,e-Levy Portal
TXN-00023320,UE-5042-20,341.68,2025-03-18 11:08:57,Bank Branch
TXN-00022956,GE-4549-24,459.2,2021-07-10 19:38:28,Telecel Cash
TXN-00021851,NR-6844-17,311.41,2020-12-01 21:20:49,MTN MoMo
TXN-00015579,UW-5819-20,255.74,2024-05-23 08:56:40,Bank Branch
TXN-00014089,GC-6453-17,115.8,2021-06-03 14:25:37,Bank Branch
TXN-00025764,BA-4028-15,304.65,2025-06-04 10:39:57,MTN MoMo
TXN-00037570,UW-3555-22,564.83,2024-07-13 02:12:21,e-Levy Portal
TXN-00013766,VR-8084-22,348.94,2024-03-22 09:15:01,e-Levy Portal
TXN-00004168,CR-9907-20,186.73,2024-03-07 05:27:43,e-Levy Portal
TXN-00018924,ORPHAN-98125-XX,0.0,2022-11-24 13:37:22,e-Levy Portal
TXN-00039438,GC-1230-15,445.39,2022-03-19 22:44:58,Bank Branch
TXN-00038059,AS-8364-17,365.27,2020-08-29 16:47:24,e-Levy Portal
TXN-00048521,GC-3402-15,-388.61,2023-01-23 23:31:24,Bank Branch
TXN-00045761,GB-7040-25,352.26,2021-02-05 22:31:23,Telecel Cash
TXN-00017353,GS-7410-20,178.74,2025-09-18 04:14:54,MTN MoMo
TXN-00031333,GB-6133-24,292.53,2023-05-10 06:59:18,MTN MoMo
TXN-00006951,GB-9413-15,351.06,2021-10-13 21:37:18,Bank Branch
TXN-00010766,ER-0795-21,614.71,2023-06-15 07:37:42,AT Money
TXN-00038475,GN-0503-23,268.92,2023-03-20 19:31:33,MTN MoMo
TXN-00045847,ORPHAN-98319-XX,343.33,2023-02-11 22:42:01,Bank Branch
TXN-00019351,ER-4115-25,107.8,2023-02-18 03:18:15,MTN MoMo
TXN-00049840,GB-5401-25,258.68,2022-05-08 21:40:07,MTN MoMo
TXN-00005365,GA-7672-22,469.31,2023-02-24 07:08:42,AT Money
TXN-00000775,UE-1639-25,230.8,2023-12-03 02:36:29,Bank Branch
TXN-00040551,GX-7247-19,515.9,2024-02-22 17:33:43,MTN MoMo
TXN-00015055,GB-1731-19,266.78,2021-10-01 17:40:55,e-Levy Portal
TXN-00043339,VR-3178-19,157.84,2022-12-03 03:07:56,MTN MoMo
TXN-00048853,BA-7814-16,0.0,2023-07-12 18:02:44,e-Levy Portal
TXN-00021448,GA-3570-15,414.3,2024-12-25 03:36:19,Telecel Cash
TXN-00033839,BA-1316-24,451.96,2022-10-02 12:04:44,Telecel Cash
TXN-00024700,ORPHAN-91190-XX,198.3,2022-02-27 09:34:29,MTN MoMo
TXN-00041408,WR-6282-22,592.87,2020-09-02 08:47:26,Telecel Cash
TXN-00016340,VR-3405-19,376.55,2024-09-08 23:42:39,Bank Branch
TXN-00046503,ER-4746-19,330.17,2023-07-29 13:19:23,e-Levy Portal
TXN-00045018,GA-5195-16,324.53,2023-07-28 09:12:53,Telecel Cash
TXN-00046822,GR-5661-16,566.42,2023-03-12 19:45:08,Bank Branch
TXN-00041680,UW-5027-22,363.82,2023-06-01 14:36:03,AT Money
TXN-00022930,NR-8420-15,409.72,2020-07-18 16:19:45,MTN MoMo
TXN-00007449,BA-4205-18,73.77,2023-06-04 06:12:34,MTN MoMo
TXN-00030062,GR-0746-20,523.26,2020-01-07 03:35:40,e-Levy Portal
TXN-00008029,ER-4899-19,242.42,2025-11-18 05:34:08,MTN MoMo
TXN-00006291,UW-9001-20,426.89,2020-04-28 11:53:49,Bank Branch
TXN-00001665,GN-1334-21,359.18,2022-03-07 01:53:25,e-Levy Portal
TXN-00043326,UE-6699-24,437.6,2020-07-04 23:05:10,MTN MoMo
TXN-00034250,NR-3890-16,87.93,2020-07-01 11:14:39,MTN MoMo
TXN-00012855,UW-2334-16,619.41,2022-01-09 02:55:52,MTN MoMo
TXN-00017894,GW-2014-18,599.45,2023-03-15 11:00:15,MTN MoMo
TXN-00048664,GT-0763-15,50.0,2022-10-02 04:18:14,Telecel Cash
TXN-00026791,NR-6314-23,573.1,2020-08-28 01:39:38,MTN MoMo
TXN-00009447,GR-1789-25,263.69,2022-12-22 03:40:23,AT Money
TXN-00027210,AS-4373-18,284.2,2024-10-02 16:52:39,Bank Branch
TXN-00024934,WR-1373-24,256.25,2023-05-28 13:52:43,MTN MoMo
TXN-00046324,GE-6771-22,-11.61,2025-08-12 21:58:32,AT Money
TXN-00017172,GE-9560-23,461.97,2025-11-26 00:18:57,e-Levy Portal
TXN-00016161,GR-2246-16,228.4,2020-02-16 04:06:55,MTN MoMo
TXN-00005140,GB-3585-23,0.0,2023-10-04 15:32:06,e-Levy Portal
TXN-00039343,GA-6729-19,98.47,2022-10-24 01:10:40,AT Money
TXN-00007887,GW-9296-22,466.05,2020-02-06 01:37:30,MTN MoMo
TXN-00017177,GS-7494-19,260.24,2024-09-09 04:47:43,MTN MoMo
TXN-00021771,GE-0875-21,-164.61,2025-03-19 06:34:06,MTN MoMo
TXN-00036137,GW-2008-20,419.29,2024-07-16 11:20:01,Bank Branch
TXN-00034942,AS-3525-20,431.52,2021-06-18 01:45:39,AT Money
TXN-00003971,GR-0576-23,390.0,2023-02-23 11:51:13,Telecel Cash
TXN-00029737,CR-6314-19,394.91,2021-12-07 21:28:24,e-Levy Portal
TXN-00037705,ORPHAN-91290-XX,481.39,2024-12-15 13:53:22,Telecel Cash
TXN-00018536,GW-9550-19,212.42,2025-03-23 05:42:29,Telecel Cash
TXN-00004487,GW-2768-23,366.91,2023-03-30 01:00:21,MTN MoMo
TXN-00031989,UW-5521-24,455.9,2023-04-30 10:24:25,e-Levy Portal
TXN-00013861,GS-8520-19,472.33,2023-08-07 21:04:02,e-Levy Portal
TXN-00041554,NR-5589-24,234.85,2021-02-19 07:55:31,Bank Branch
TXN-00048958,GR-6675-21,541.88,2024-07-14 07:06:08,e-Levy Portal
TXN-00013922,ORPHAN-90158-XX,398.86,2021-05-03 07:59:51,Telecel Cash
TXN-00009804,AS-3677-15,201.25,2021-11-18 10:07:08,e-Levy Portal
TXN-00031129,ER-8688-16,508.7,2021-07-05 09:18:07,e-Levy Portal
TXN-00018725,GW-5239-15,346.13,2020-01-06 11:09:23,Bank Branch
TXN-00045292,GT-3093-17,257.77,2020-03-21 16:00:45,MTN MoMo
TXN-00025940,BA-7736-25,298.6,2025-03-18 19:38:56,e-Levy Portal
TXN-00034254,ORPHAN-94556-XX,50.0,2024-01-24 15:31:41,MTN MoMo
TXN-00044026,AS-6512-17,0.0,2020-05-11 07:22:01,AT Money
TXN-00003045,AS-8950-23,282.87,2023-04-22 11:40:42,e-Levy Portal
TXN-00048022,GT-7630-17,485.87,2025-07-25 01:06:51,Telecel Cash
TXN-00013128,NR-4405-24,241.32,2024-03-06 11:20:27,e-Levy Portal
TXN-00034968,ORPHAN-96153-XX,485.77,2020-02-05 04:15:56,Telecel Cash
TXN-00042975,GA-2898-23,338.02,2020-10-27 20:14:38,AT Money
TXN-00016368,GN-0530-18,639.12,2024-08-29 20:13:45,Telecel Cash
TXN-00024031,NR-8784-25,296.21,2021-06-12 06:16:30,MTN MoMo
TXN-00008353,CR-0253-15,502.49,2022-11-19 01:57:24,MTN MoMo
TXN-00027209,WR-4714-20,372.9,2020-03-20 14:52:43,e-Levy Portal
TXN-00023114,GW-7638-15,393.02,2024-10-27 07:22:48,Telecel Cash
TXN-00030060,GA-4382-19,316.87,2021-05-24 03:11:02,e-Levy Portal
TXN-00008392,GC-6872-20,673.99,2024-01-25 14:02:14,e-Levy Portal
TXN-00031859,GA-5510-18,380.01,2020-05-01 01:14:42,Telecel Cash
TXN-00040040,UW-4325-18,253.55,2023-05-27 06:50:36,Bank Branch
TXN-00042062,GE-4509-18,588.95,2023-05-03 01:19:34,Bank Branch
TXN-00012745,UW-5823-25,305.63,2025-03-13 06:48:40,e-Levy Portal
TXN-00016295,GB-3305-18,138.64,2024-07-06 02:00:11,e-Levy Portal
TXN-00043891,ER-7713-21,659.99,2022-08-29 06:18:00,e-Levy Portal
TXN-00004334,UE-0895-25,355.35,2020-03-20 15:30:51,e-Levy Portal
TXN-00028770,GA-7098-21,256.39,2020-01-26 19:37:37,Telecel Cash
TXN-00014234,WR-1376-16,144.31,2021-09-19 22:37:29,Telecel Cash
TXN-00026843,UE-1412-21,549.8,2025-02-27 19:55:36,Telecel Cash
TXN-00029934,GN-6617-24,236.05,2023-08-20 20:46:03,Telecel Cash
TXN-00037188,ER-9341-24,380.31,2022-09-24 03:42:52,AT Money
TXN-00042845,GN-3773-15,120.8,2023-01-12 08:10:49,AT Money
TXN-00011981,GN-4925-16,459.03,2020-06-25 01:50:12,MTN MoMo
TXN-00015877,GN-9507-19,224.3,2024-05-21 13:07:20,e-Levy Portal
TXN-00038655,ORPHAN-93100-XX,404.39,2022-01-28 13:07:35,Telecel Cash
TXN-00028580,GB-6172-19,430.65,2023-06-12 17:53:27,e-Levy Portal
TXN-00004526,UW-5814-20,520.44,2021-06-07 00:01:51,MTN MoMo
TXN-00007516,AS-8868-24,234.52,2020-07-27 00:26:31,MTN MoMo
TXN-00005123,GW-1432-25,50.0,2023-07-30 13:02:36,AT Money
TXN-00031443,GX-3034-25,577.61,2025-01-08 01:33:35,Bank Branch
TXN-00011086,BA-1840-24,438.43,2023-04-28 00:05:09,e-Levy Portal
TXN-00047267,UE-8797-16,81.36,2024-07-21 08:19:11,Bank Branch
TXN-00025522,CR-4499-16,50.0,2023-07-11 10:13:18,MTN MoMo
TXN-00049254,ORPHAN-98902-XX,388.45,2024-03-20 09:22:34,Bank Branch
TXN-00002842,ER-2920-23,406.87,2020-07-17 12:05:31,e-Levy Portal
TXN-00033077,AS-2502-19,320.46,2022-04-01 02:31:24,MTN MoMo
TXN-00000600,GX-5373-19,234.71,2024-07-21 20:39:55,AT Money
TXN-00009533,GB-1452-19,454.57,2020-04-15 09:02:50,e-Levy Portal
TXN-00031104,WR-2274-22,131.68,2020-04-21 11:27:28,MTN MoMo
TXN-00007712,VR-3503-18,0.0,2023-12-13 21:11:31,AT Money
TXN-00040501,GC-8900-22,435.45,2024-11-15 17:06:09,e-Levy Portal
TXN-00045664,ORPHAN-90676-XX,510.43,2021-01-03 21:59:31,MTN MoMo
TXN-00015779,ORPHAN-99818-XX,188.83,2024-06-27 17:36:27,Bank Branch
TXN-00037621,ORPHAN-98613-XX,562.26,2024-04-06 10:44:46,MTN MoMo
TXN-00038842,AS-0701-20,266.5,2020-07-03 10:30:54,MTN MoMo
TXN-00040890,UW-4192-23,347.45,2021-05-03 15:32:52,MTN MoMo
TXN-00043872,GT-5569-18,333.43,2021-09-26 14:11:54,e-Levy Portal
TXN-00026871,CR-7363-24,185.99,2023-10-06 13:44:53,Bank Branch
TXN-00047890,ER-6098-22,137.43,2020-01-31 19:13:07,MTN MoMo
TXN-00025509,CR-2804-24,0.0,2025-10-31 06:47:32,MTN MoMo
TXN-00045474,GN-1680-16,398.89,2021-12-21 16:06:36,Bank Branch
TXN-00002236,GE-1750-24,521.97,2025-03-10 10:32:52,Bank Branch
TXN-00011077,GR-1699-18,293.7,2024-04-11 17:11:42,e-Levy Portal
TXN-00041332,NR-4958-15,343.23,2025-09-07 07:36:23,Telecel Cash
TXN-00025909,GT-5099-16,227.54,2020-04-24 04:18:19,MTN MoMo
TXN-00027192,ORPHAN-94633-XX,346.58,2024-10-23 10:41:32,Telecel Cash
TXN-00011685,GT-6760-17,250.8,2023-12-29 21:50:39,Bank Branch
TXN-00009159,GE-9222-18,335.96,2021-06-25 07:30:26,Bank Branch
TXN-00023163,ORPHAN-99217-XX,337.81,2022-05-12 19:21:04,e-Levy Portal
TXN-00004223,GC-1702-17,374.8,2025-02-20 13:52:41,Bank Branch
TXN-00044657,GA-0282-21,414.4,2020-12-18 19:38:18,AT Money
TXN-00005640,GW-3135-23,353.18,2023-05-07 01:16:14,MTN MoMo
TXN-00019759,NR-2989-15,241.14,2025-04-06 03:07:56,e-Levy Portal
TXN-00037730,CR-7018-17,227.83,2022-01-08 02:18:10,MTN MoMo
TXN-00026903,GW-2014-18,511.41,2023-01-06 07:33:47,MTN MoMo
TXN-00045348,CR-1658-17,639.34,2020-04-28 17:01:45,e-Levy Portal
